x [pixels], y [pixels], u [pixels], v [pixels], SNR [peak/mean], valid [0 if masked], filtered [1 if filtered], avg. intensity
       176	       353	0.1709475318	-5.929471448	28.48507603	1	0	27.34277344
       192	       353	0.2072215375	-5.671419982	21.68379526	1	0	21.17382812
       208	       353	0.6548064327	-5.906704423	24.04441453	1	0	22.60351562
       224	       353	0.06710802527	-5.266327487	24.17790306	1	0	34.58496094
       240	       353	-0.3257957871	-4.833194879	29.02765837	1	0	45.84667969
       256	       353	-0.3547824935	-4.879107678	31.60380051	1	0	39.89453125
       272	       353	-0.206209309	-5.604893563	32.65690237	1	0	37.22265625
       288	       353	-0.1466163549	-5.72601966	35.29936525	1	0	   41.6875
       304	       353	0.07212520531	-5.630200412	27.26049679	1	0	38.97949219
       320	       353	0.1054192614	-5.949695877	35.17878492	1	0	38.23535156
       336	       353	-0.1259657054	-5.947363376	36.39329445	1	0	 38.703125
       352	       353	-0.377724488	-5.698463951	33.43046506	1	0	35.94238281
       368	       353	-0.3921619912	-5.659038262	27.65486621	1	0	34.03613281
       384	       353	-0.22080423	-5.751978597	26.67885326	1	0	28.25488281
       400	       353	-0.2667360475	-5.189574812	32.93366213	1	0	27.84667969
       416	       353	-0.2931076754	-5.142056927	33.97788917	1	0	  28.65625
       432	       353	0.1728635295	-5.898055077	28.71368327	1	0	26.40820312
       448	       353	0.2028869638	-6.170199251	28.78216533	1	0	31.04492188
       464	       353	-0.6287220662	-5.891971489	15.83184635	1	0	    31.375
         0	       337	-0.4655315846	-5.2019083	28.8496732	1	0	31.45800781
        16	       337	-0.5001696076	-5.483648413	24.73024035	1	0	31.29296875
        32	       337	-0.2976873501	-5.940142679	23.15402397	1	0	31.63964844
        48	       337	-0.07231163996	-6.175588833	31.98860012	1	0	27.61816406
        64	       337	0.07857529929	-6.229368886	29.65717047	1	0	 21.609375
        80	       337	0.1047023975	-6.105920021	32.7930302	1	0	27.48730469
        96	       337	0.1667771541	-6.070652941	34.12480758	1	0	31.28613281
       112	       337	0.4799314607	-5.854659555	29.32007928	1	0	29.21484375
       128	       337	0.3254037136	-5.781394051	31.09479265	1	0	30.27246094
       144	       337	0.2867159822	-5.747276102	27.53014202	1	0	34.98046875
       160	       337	0.621001641	-5.88750383	26.02906399	1	0	30.07226562
       176	       337	0.6192837667	-6.207855683	20.87995734	1	0	23.07128906
       192	       337	0.5714698341	-6.12864229	15.39784424	1	0	24.32226562
       208	       337	-0.1335833206	-6.020261229	24.37608472	1	0	26.46289062
       224	       337	-0.2729321324	-5.272802305	19.44510311	1	0	34.97167969
       240	       337	-0.475277113	-4.79597663	 27.593856	1	0	40.10839844
       256	       337	-0.6021844389	-4.806159125	27.56283314	1	0	36.57226562
       272	       337	-0.4666717754	-5.142607219	25.16331139	1	0	37.21972656
       288	       337	-0.2286946769	-5.227221041	33.21201481	1	0	38.22167969
       304	       337	-0.1120552762	-5.339982365	32.68995301	1	0	39.92578125
       320	       337	-0.04199957561	-5.656886437	30.28954639	1	0	38.99902344
       336	       337	0.08494305512	-6.050527426	39.22192306	1	0	38.64550781
       352	       337	-0.073097226	-5.890310436	42.29679175	1	0	41.50292969
       368	       337	-0.2801363921	-5.687423075	34.6574055	1	0	42.48144531
       384	       337	-0.2898612452	-5.541114453	25.18675645	1	0	37.58203125
       400	       337	-0.3215991011	-5.235897023	32.13588215	1	0	33.34472656
       416	       337	-0.3298900346	-5.205366448	33.48505632	1	0	32.91308594
       432	       337	-0.3523201476	-5.45421826	21.80076712	1	0	23.29492188
       448	       337	-0.1488075648	-6.76612052	18.76926075	1	0	   26.4375
       464	       337	-0.3743502454	-6.604547566	17.53894306	1	0	29.67871094
         0	       321	-0.7385397871	-5.059305883	29.59723462	1	0	27.51464844
        16	       321	-0.7008188181	-5.405940406	27.25233557	1	0	27.99511719
        32	       321	-0.9804615146	-5.900603339	27.97215176	1	0	27.66992188
        48	       321	-0.9262641442	-6.036206046	23.36666104	1	0	21.37011719
        64	       321	-0.1636710564	-6.176116848	25.84343581	1	0	19.82421875
        80	       321	0.0150586794	-6.121059352	38.65482098	1	0	29.47167969
        96	       321	0.1124026699	-6.050392584	38.10530606	1	0	33.06347656
       112	       321	0.3338053751	-5.913869371	34.92848508	1	0	29.76953125
       128	       321	0.479999579	-5.697864125	25.96933456	1	0	28.31640625
       144	       321	0.8346354609	-5.105911901	24.99202264	1	0	28.69042969
       160	       321	0.6858416763	-4.900894236	18.27447977	1	0	22.37792969
       176	       321	0.4986757436	-5.979653043	14.57120693	1	0	22.31738281
       192	       321	-0.3837861925	-5.805522908	27.52194353	1	0	31.44628906
       208	       321	-0.6037407503	-5.68376015	31.67106633	1	0	32.76953125
       224	       321	-0.3047375967	-5.140463611	28.48008485	1	0	33.38378906
       240	       321	-0.6021995058	-4.851268361	31.48870078	1	0	33.34863281
       256	       321	-0.8021987452	-4.87211745	27.32443578	1	0	34.55761719
       272	       321	-0.6288163682	-5.101642794	27.24915912	1	0	38.11816406
       288	       321	-0.5328887287	-5.097344387	29.20526897	1	0	  31.59375
       304	       321	-0.3274321448	-5.305394577	31.50051786	1	0	31.77148438
       320	       321	-0.319544577	-5.363849346	30.92884939	1	0	36.29199219
       336	       321	0.01626228221	-5.878933605	36.02757039	1	0	38.66210938
       352	       321	0.0351007535	-5.921165296	41.29198992	1	0	39.17285156
       368	       321	-0.146556524	-5.781796914	34.83714758	1	0	38.13085938
       384	       321	-0.3352585341	-5.637756666	25.5767609	1	0	35.59179688
       400	       321	-0.459958627	-5.194483027	28.32606026	1	0	32.41503906
       416	       321	-0.4981992386	-5.162212886	29.23587134	1	0	35.48925781
       432	       321	-0.5834411412	-5.368971074	17.87038567	1	0	29.34179688
       448	       321	-0.3970050581	-6.873119638	15.49559404	1	0	30.13183594
       464	       321	-0.285339003	-6.686465412	16.26272559	1	0	33.78320312
         0	       305	0.07086890005	-5.134204845	34.6688984	1	0	25.15234375
        16	       305	-0.1250901316	-5.310992182	 25.498585	1	0	25.1953125
        32	       305	-0.8699501721	-5.867638339	34.50318939	1	0	24.52148438
        48	       305	-0.7932112067	-5.987252242	30.69088942	1	0	23.19335938
        64	       305	-0.03779076978	-5.453049832	24.82839621	1	0	24.36621094
        80	       305	0.07813954514	-5.593907636	30.66914952	1	0	31.46289062
        96	       305	0.2745863375	-5.628939146	32.27743366	1	0	31.99804688
       112	       305	0.4856910545	-5.500546674	24.02130089	1	0	29.84667969
       128	       305	0.7461064463	-5.229502936	26.75512265	1	0	30.73535156
       144	       305	1.000908794	-5.048834885	35.71853009	1	0	28.63671875
       160	       305	0.7769026255	-5.261709529	24.81300953	1	0	25.37988281
       176	       305	0.02852937517	-6.215343524	19.42340224	1	0	25.30957031
       192	       305	-0.6663920296	-5.775008159	21.4383705	1	0	27.40722656
       208	       305	-0.3054374065	-5.449523046	27.40538522	1	0	30.59082031
       224	       305	-0.1017984011	-5.38744304	27.4022328	1	0	27.35644531
       240	       305	-0.5185867226	-4.863925194	24.54673327	1	0	24.91308594
       256	       305	-0.4082293721	-4.910635394	24.29152687	1	0	29.23828125
       272	       305	-0.4252264248	-4.916242313	27.56983898	1	0	34.90820312
       288	       305	-0.4223428604	-5.089668662	28.27859211	1	0	32.57128906
       304	       305	-0.275803047	-5.473439447	23.69494666	1	0	31.23535156
       320	       305	-0.4577900943	-5.573136498	26.42282268	1	0	35.34765625
       336	       305	-0.3256058158	-5.68199639	29.58075784	1	0	   31.6875
       352	       305	-0.2372087597	-5.967700764	31.92866904	1	0	26.92773438
       368	       305	-0.3191851243	-6.116815397	34.51402309	1	0	29.77246094
       384	       305	-0.3612501771	-5.995912922	27.21643844	1	0	29.0234375
       400	       305	0.0248910003	-5.125915196	24.92995258	1	0	25.69726562
       416	       305	-0.1776335314	-5.228116281	30.49731723	1	0	30.81640625
       432	       305	-0.5675293792	-5.796665222	27.4444386	1	0	33.43359375
       448	       305	-0.6098032043	-6.221921672	23.8089178	1	0	35.54394531
       464	       305	-0.1961605724	-6.065347405	23.3582742	1	0	32.77246094
         0	       289	0.1161352654	-5.073416869	23.62090441	1	0	26.01171875
        16	       289	0.1216361914	-5.33528034	17.70588269	1	0	23.14160156
        32	       289	0.1049202031	-5.330901532	18.85783865	1	0	21.50683594
        48	       289	0.02006014237	-5.399624515	29.82360973	1	0	20.36132812
        64	       289	0.09256489187	-5.21159883	36.29635435	1	0	23.4921875
        80	       289	0.3167074254	-5.09487445	34.79425566	1	0	28.70996094
        96	       289	0.5662290246	-5.247442198	30.34341849	1	0	32.09179688
       112	       289	0.6799899635	-5.125938759	36.86026972	1	0	30.52636719
       128	       289	0.5405553472	-4.948613665	38.32845425	1	0	28.29492188
       144	       289	0.5342671535	-5.072827023	33.6192536	1	0	26.09277344
       160	       289	0.2285268151	-5.836474752	27.75988279	1	0	25.33886719
       176	       289	0.1057423574	-6.278637629	27.36801572	1	0	26.4921875
       192	       289	0.03545801419	-6.053251514	27.44772893	1	0	21.82128906
       208	       289	0.07397144182	-5.598388905	23.79932236	1	0	26.63183594
       224	       289	-0.04980839653	-5.559858242	26.26717911	1	0	32.79492188
       240	       289	-0.3738728085	-5.166321003	26.24943345	1	0	30.46679688
       256	       289	-0.2879574392	-4.943212963	24.89141277	1	0	27.92382812
       272	       289	-0.5060376144	-4.943917513	29.96538039	1	0	32.09472656
       288	       289	-0.4923895254	-5.047289116	25.94419923	1	0	37.06738281
       304	       289	-0.6698238017	-5.514428142	26.54265474	1	0	35.86132812
       320	       289	-0.6881434263	-5.605889183	33.42801596	1	0	30.55957031
       336	       289	-0.4882077828	-5.739030571	14.18212333	1	0	26.17773438
       352	       289	-0.7915197265	-5.760334768	19.83240441	1	0	32.20117188
       368	       289	-0.5083700925	-5.772517558	25.87394775	1	0	33.06835938
       384	       289	0.1457720558	-5.386742815	32.04093306	1	0	25.08203125
       400	       289	0.2476271021	-5.199427225	30.80043198	1	0	27.41015625
       416	       289	0.05380353236	-5.319230741	27.5329091	1	0	28.89746094
       432	       289	-0.3632280434	-5.731186857	24.80143504	1	0	27.17089844
       448	       289	-0.2592511901	-5.891011323	25.35123628	1	0	  32.59375
       464	       289	-0.071991204	-5.568997859	17.51743096	1	0	30.89257812
         0	       273	0.04215617875	-4.998606246	26.18990052	1	0	26.98925781
        16	       273	-0.06662896355	-5.666021227	29.45220341	1	0	22.03417969
        32	       273	-0.127302847	-5.589627278	24.40370453	1	0	23.29492188
        48	       273	0.07227933428	-5.531992702	18.95698759	1	0	22.63574219
        64	       273	0.5503948328	-5.149571023	20.74130034	1	0	20.07617188
        80	       273	0.7096431698	-5.127670901	 27.576989	1	0	23.71582031
        96	       273	0.814804416	-5.305969147	24.85278385	1	0	30.84179688
       112	       273	0.7319832054	-5.227685449	29.25142946	1	0	28.62597656
       128	       273	0.4240290624	-5.06200574	28.14865163	1	0	26.14355469
       144	       273	0.2031681724	-5.187716247	28.58801881	1	0	23.5390625
       160	       273	0.04939160426	-6.200916946	28.86351038	1	0	21.63574219
       176	       273	-0.05984251479	-6.340304777	26.28376151	1	0	23.19433594
       192	       273	-0.1043634206	-5.993217332	24.49750321	1	0	21.58300781
       208	       273	-0.1181638288	-5.794907924	30.14312677	1	0	26.28515625
       224	       273	-0.1754923077	-5.654108702	31.62408494	1	0	32.01074219
       240	       273	-0.4812644727	-5.291431495	27.07532432	1	0	29.66015625
       256	       273	-0.285122109	-4.808852179	25.30670462	1	0	26.2421875
       272	       273	-0.3040701705	-4.840197843	27.26134038	1	0	27.99121094
       288	       273	-0.267803598	-4.791120454	23.95445802	1	0	35.59570312
       304	       273	-0.5531727418	-5.288077174	27.81474622	1	0	37.74609375
       320	       273	-0.7161602419	-5.442716202	32.14399535	1	0	31.41308594
       336	       273	-0.9156479972	-5.639211464	29.72400674	1	0	30.72070312
       352	       273	-0.7979450315	-5.696415265	26.61487731	1	0	36.1953125
       368	       273	-0.5185451498	-5.289280668	20.74005176	1	0	35.30566406
       384	       273	-0.2261865588	-4.92997196	25.14489961	1	0	26.62402344
       400	       273	-0.1666857626	-5.348683908	23.1910957	1	0	27.92871094
       416	       273	-0.683447331	-5.599299784	23.78010017	1	0	31.74121094
       432	       273	-0.4466747427	-5.614498884	20.55624808	1	0	28.10839844
       448	       273	-0.2503155578	-5.661762348	29.88322557	1	0	     28.75
       464	       273	-0.2896145179	-5.29685013	26.36016573	1	0	28.2578125
         0	       257	-0.3405689521	-5.162693686	19.25112051	1	0	24.59863281
        16	       257	0.03941500582	-5.705844014	29.64360368	1	0	18.32421875
        32	       257	-0.09347548111	-5.870441683	26.98884707	1	0	20.29394531
        48	       257	0.03705165916	-5.914845147	28.92339854	1	0	23.11914062
        64	       257	0.3021808075	-5.828649325	26.7440663	1	0	19.00097656
        80	       257	0.1983576266	-5.66976163	23.45823068	1	0	23.22070312
        96	       257	0.3191153512	-5.581242656	21.02644413	1	0	28.93945312
       112	       257	0.4117697715	-5.582944615	21.66024394	1	0	26.81445312
       128	       257	0.1635891529	-5.621155628	31.06786617	1	0	26.81445312
       144	       257	-0.2117930626	-5.735740563	21.69221911	1	0	26.11621094
       160	       257	-0.5403557612	-6.386133622	17.31536378	1	0	24.04394531
       176	       257	-0.003502236398	-6.236244073	31.38669616	1	0	25.50195312
       192	       257	-0.02307194209	-6.184443055	30.69663913	1	0	31.89550781
       208	       257	-0.1612815092	-6.133833348	30.74587722	1	0	  29.71875
       224	       257	-0.2006509824	-5.806480749	27.82359739	1	0	 25.171875
       240	       257	-0.01485128197	-5.462136288	21.08028212	1	0	22.72070312
       256	       257	-0.03705795501	-4.721198943	26.68623561	1	0	   23.5625
       272	       257	-0.0735902142	-4.794575989	28.18818736	1	0	28.20117188
       288	       257	-0.3202789006	-4.553014972	23.66941821	1	0	36.93945312
       304	       257	-0.4786780478	-4.765150044	23.04347828	1	0	38.75097656
       320	       257	-0.2401591111	-5.43910662	27.79687505	1	0	33.88964844
       336	       257	-0.230739969	-5.506391195	29.13106413	1	0	29.79101562
       352	       257	-0.5472782814	-5.141714572	20.7070004	1	0	28.36132812
       368	       257	-0.7953101604	-5.106994427	26.63114216	1	0	32.22949219
       384	       257	-0.9090062925	-5.551624774	27.66237453	1	0	33.62402344
       400	       257	-0.7631975309	-5.672868284	25.63007113	1	0	29.74804688
       416	       257	-0.3899888393	-5.242288498	21.58157357	1	0	27.95117188
       432	       257	-0.3046588533	-5.072889416	29.87267153	1	0	32.08691406
       448	       257	-0.3450046141	-5.272635864	27.88022916	1	0	30.92773438
       464	       257	-0.3407739701	-5.27554618	30.12603601	1	0	25.55273438
         0	       241	-0.6769883315	-5.144719815	19.71925017	1	0	20.26464844
        16	       241	0.06575915967	-5.706484435	25.71865339	1	0	17.33984375
        32	       241	0.09885167247	-5.994763075	30.92851777	1	0	19.56347656
        48	       241	0.159424568	-5.861582096	26.53961238	1	0	23.26367188
        64	       241	-0.02075233563	-5.503897699	22.27618691	1	0	23.36816406
        80	       241	-0.06758321895	-5.662435667	24.38900723	1	0	26.57421875
        96	       241	0.03454695343	-5.507439288	22.3980892	1	0	27.88378906
       112	       241	0.1863686172	-5.369988774	22.41191975	1	0	24.58105469
       128	       241	-0.09751637847	-5.786860456	28.91424083	1	0	23.49316406
       144	       241	-0.7474695832	-6.095311204	31.84462287	1	0	27.1171875
       160	       241	-0.8534299686	-6.213938882	34.46289614	1	0	22.51074219
       176	       241	-0.1848623603	-5.969123342	29.52085767	1	0	23.51855469
       192	       241	-0.05895474121	-6.008141185	39.29975041	1	0	32.84277344
       208	       241	0.1492166074	-5.956724456	38.93190991	1	0	32.03027344
       224	       241	0.2949442497	-5.726795709	31.80347517	1	0	 29.828125
       240	       241	0.4353467163	-5.368205062	22.42273104	1	0	25.91796875
       256	       241	0.1805430247	-4.694628232	22.38400144	1	0	24.39941406
       272	       241	-0.237599551	-4.828741624	27.47655043	1	0	28.84863281
       288	       241	-0.6584533949	-4.747784122	32.4150399	1	0	36.03710938
       304	       241	-0.8702195762	-4.724260554	33.07888936	1	0	37.12792969
       320	       241	-0.522708247	-4.79784581	24.92700118	1	0	30.54199219
       336	       241	-0.1937079404	-5.397101878	27.58817674	1	0	27.19140625
       352	       241	-0.4381986348	-5.421983236	21.35028916	1	0	28.00195312
       368	       241	-0.4115422097	-5.468143421	15.97520197	1	0	28.16210938
       384	       241	-0.2793418424	-5.580932308	26.30699228	1	0	30.02734375
       400	       241	-0.1413174818	-5.487139762	25.52533673	1	0	30.59667969
       416	       241	0.02578357334	-5.058875706	23.36375708	1	0	31.26953125
       432	       241	-0.1071989879	-4.917012812	35.68424348	1	0	38.84472656
       448	       241	-0.2022518703	-5.051668138	33.53040206	1	0	39.72363281
       464	       241	-0.2530493342	-5.218380095	29.78200921	1	0	29.37304688
         0	       225	-0.9753987394	-4.812510304	27.27573571	1	0	20.09472656
        16	       225	-0.7305706283	-4.926556774	22.12241209	1	0	18.76757812
        32	       225	-0.1235003181	-5.986813329	41.95223234	1	0	19.45898438
        48	       225	0.01462086958	-5.807004715	31.51990169	1	0	22.07421875
        64	       225	0.09097771907	-5.333210892	 31.550194	1	0	25.7109375
        80	       225	0.08201876814	-5.352882975	31.24053254	1	0	26.90039062
        96	       225	0.05640336061	-5.336362637	29.5252938	1	0	24.74804688
       112	       225	-0.06521461603	-5.355590857	25.08143735	1	0	     24.25
       128	       225	-0.3074336665	-5.64336502	22.63837951	1	0	24.34082031
       144	       225	-0.5192835097	-5.919854584	18.57347165	1	0	21.47363281
       160	       225	-0.5097701439	-5.730694918	18.6132315	1	0	17.57617188
       176	       225	-0.4049426552	-5.611058669	21.74511861	1	0	20.38183594
       192	       225	-0.3095843383	-5.76337771	25.45359915	1	0	26.33203125
       208	       225	0.1638821022	-5.826412738	35.41119473	1	0	29.53417969
       224	       225	0.2998177183	-5.731276769	36.70864533	1	0	30.47460938
       240	       225	0.4333549648	-5.223712948	30.74651164	1	0	28.30566406
       256	       225	0.2729036705	-4.820323034	31.81270978	1	0	26.41699219
       272	       225	-0.4020773549	-4.794853695	23.00122167	1	0	28.41113281
       288	       225	-0.7353088635	-4.853001103	28.77086828	1	0	30.04882812
       304	       225	-0.8973401916	-4.73424934	36.2046052	1	0	29.81445312
       320	       225	-0.9429124158	-4.759576198	37.49244841	1	0	30.49707031
       336	       225	-0.8107799579	-5.025356821	34.02613923	1	0	 29.921875
       352	       225	-0.5593397234	-5.099849458	24.46777685	1	0	27.48144531
       368	       225	-0.374289046	-5.060197962	26.56664702	1	0	  29.65625
       384	       225	-0.3153349131	-5.228330255	22.83876961	1	0	29.08789062
       400	       225	0.09110123708	-5.307808493	24.32299803	1	0	  31.28125
       416	       225	0.0167487515	-5.127350145	33.79000425	1	0	    42.125
       432	       225	-0.001034362274	-4.93971072	39.07193051	1	0	47.51074219
       448	       225	0.05101225163	-5.015005522	39.79793811	1	0	46.9296875
       464	       225	0.1159965179	-5.045694953	34.19586564	1	0	34.83203125
         0	       209	-1.073143571	-4.726463366	19.5638066	1	0	26.08007812
        16	       209	-0.3647785166	-5.375441719	16.30764544	1	0	24.62792969
        32	       209	-0.220560228	-5.461207706	24.58021906	1	0	21.20410156
        48	       209	0.2393760131	-5.217319461	29.46636714	1	0	19.26269531
        64	       209	0.2356548164	-5.146829516	30.46976977	1	0	27.47070312
        80	       209	0.1382323821	-5.17017052	28.14288295	1	0	29.38769531
        96	       209	0.07350335316	-5.359406831	28.01283387	1	0	25.51953125
       112	       209	-0.3253677013	-5.553330438	28.10673534	1	0	25.88183594
       128	       209	-0.2689147797	-5.868549078	33.22314548	1	0	25.49511719
       144	       209	-0.005793749066	-6.070139693	36.83503552	1	0	24.50683594
       160	       209	0.09366089462	-5.593052951	23.94017066	1	0	22.93945312
       176	       209	0.1242343974	-5.164534127	37.71657495	1	0	21.16894531
       192	       209	0.174286739	-5.515774694	24.31873494	1	0	25.78027344
       208	       209	0.1905505249	-5.726760753	27.37912037	1	0	27.67480469
       224	       209	0.3466922385	-5.680786748	24.05313655	1	0	24.47949219
       240	       209	0.3536805023	-5.073013449	29.57866604	1	0	28.65332031
       256	       209	-0.08885531076	-4.969913864	27.77436705	1	0	31.27832031
       272	       209	-0.8531446268	-5.048995264	30.95206571	1	0	31.60546875
       288	       209	-0.8719003885	-4.877096289	34.88213333	1	0	31.79296875
       304	       209	-0.8272839832	-4.675332046	31.63221726	1	0	30.00683594
       320	       209	-0.8075311945	-4.627808702	30.28577175	1	0	30.11621094
       336	       209	-0.7161909895	-4.571589341	30.80500175	1	0	29.57324219
       352	       209	-0.6430273395	-4.573431608	29.96487032	1	0	26.63574219
       368	       209	-0.5755390065	-4.801163246	30.72998428	1	0	31.37792969
       384	       209	-0.5551060337	-4.950501877	30.78811252	1	0	33.08496094
       400	       209	-0.1807905797	-5.157204875	25.89613728	1	0	34.20996094
       416	       209	-0.05167670119	-5.128289601	35.92004346	1	0	     40.75
       432	       209	0.05008682508	-4.934575442	42.89327222	1	0	41.82324219
       448	       209	0.1010661272	-4.886965865	39.20756802	1	0	42.50292969
       464	       209	0.04203940165	-4.854577925	34.87637425	1	0	37.24414062
         0	       193	-1.058360513	-4.674891618	21.53916075	1	0	 31.203125
        16	       193	-0.7973194614	-4.809289393	24.85985581	1	0	30.04296875
        32	       193	-0.7441174885	-5.213466358	27.8860182	1	0	23.36425781
        48	       193	-0.6346991425	-5.156709896	24.63372001	1	0	24.04296875
        64	       193	-0.01052360276	-5.170854012	23.08875932	1	0	30.63867188
        80	       193	0.1597750474	-5.244165469	25.67688838	1	0	29.52050781
        96	       193	-0.1333823035	-5.39424859	27.80637804	1	0	25.67871094
       112	       193	-0.4535562862	-5.636729592	28.06451982	1	0	23.54980469
       128	       193	-0.2404623959	-5.885872596	30.92963823	1	0	21.02246094
       144	       193	0.06325318492	-5.888127598	38.04944165	1	0	24.28222656
       160	       193	0.03017381772	-5.57749323	31.44162427	1	0	   26.4375
       176	       193	-0.00229731681	-5.289372402	30.23436214	1	0	25.13671875
       192	       193	0.3194112491	-5.659016399	24.66083098	1	0	26.14160156
       208	       193	0.1631568277	-5.82157274	31.80438866	1	0	24.6796875
       224	       193	0.1069474808	-5.683552237	26.06093882	1	0	24.87402344
       240	       193	0.08838964361	-5.377113286	28.1044643	1	0	27.93359375
       256	       193	-0.3300548274	-5.144673385	27.16849875	1	0	30.31445312
       272	       193	-0.7683683172	-4.927206163	26.1814597	1	0	33.75488281
       288	       193	-0.7886189075	-4.733678306	31.19805033	1	0	36.05273438
       304	       193	-0.7925883065	-4.657750961	32.60469138	1	0	35.48632812
       320	       193	-0.8067320224	-4.65292706	34.21130013	1	0	28.57128906
       336	       193	-0.7035030929	-4.649057989	33.8281867	1	0	24.00878906
       352	       193	-0.7293415431	-4.66331788	28.24443567	1	0	22.00195312
       368	       193	-0.6559049301	-4.775675309	24.60344101	1	0	25.79199219
       384	       193	-0.4140518563	-4.797143473	26.85935657	1	0	30.50195312
       400	       193	-0.2128990455	-5.001645938	30.68308567	1	0	32.84277344
       416	       193	-0.07264555044	-5.076513215	34.53484754	1	0	36.28613281
       432	       193	0.0360699963	-4.997380958	39.12682091	1	0	33.18554688
       448	       193	0.06161478874	-4.802138473	35.56228964	1	0	33.11914062
       464	       193	-0.03107199635	-4.791262454	42.62948052	1	0	33.24414062
         0	       177	-0.6859406922	-4.601349741	17.28637497	1	0	30.41113281
        16	       177	-0.4257856764	-4.722458095	21.24532955	1	0	29.76855469
        32	       177	-0.5754005671	-5.114028691	28.44197533	1	0	27.66113281
        48	       177	-0.8976544225	-5.171116478	26.16900641	1	0	24.86035156
        64	       177	-0.8088244578	-4.947531616	19.69658376	1	0	23.89453125
        80	       177	-0.7044465813	-5.263659045	 23.554375	1	0	26.31347656
        96	       177	-0.7496541086	-5.76197113	29.59909263	1	0	25.46972656
       112	       177	-0.639892625	-6.103238785	30.4428482	1	0	21.83984375
       128	       177	-0.3787905547	-5.698215894	23.77710327	1	0	21.54101562
       144	       177	-0.2394813088	-5.573486661	25.83101673	1	0	22.64453125
       160	       177	-0.2080570736	-5.475261676	25.01452691	1	0	 24.171875
       176	       177	-0.1834257953	-5.259522958	29.7964561	1	0	26.61328125
       192	       177	0.05182518642	-5.344902732	22.50371543	1	0	24.12011719
       208	       177	0.04923822312	-5.67348554	25.26838708	1	0	21.27539062
       224	       177	-0.3026465227	-5.517823778	28.92462862	1	0	24.62597656
       240	       177	-0.1529453739	-5.322933046	27.40808184	1	0	  24.09375
       256	       177	-0.173944527	-4.995707799	26.66574734	1	0	26.29980469
       272	       177	-0.2163305436	-4.718490229	23.68742698	1	0	32.00292969
       288	       177	-0.418512217	-4.661904079	26.34835552	1	0	36.04785156
